step,train_loss,epoch,val_loss,val_accuracy
4149,0.5653327107429504,0,,
4199,0.5047494173049927,0,,
4249,0.6449592709541321,0,,
4299,0.5248596668243408,0,,
4349,0.6111761331558228,0,,
4399,0.5549006462097168,0,,
4449,0.5046388506889343,0,,
4499,0.5979584455490112,0,,
4549,0.6530150771141052,0,,
4599,0.49110648036003113,0,,
4649,0.565055787563324,0,,
4699,0.5298688411712646,0,,
4749,0.5180175304412842,0,,
4799,0.48196518421173096,0,,
4849,0.5370542407035828,0,,
4899,0.5482228994369507,0,,
4949,0.5743845105171204,0,,
4999,0.5745474696159363,0,,
5049,0.5051820278167725,0,,
5099,0.503763735294342,0,,
5149,0.5856478214263916,0,,
5199,0.5494327545166016,0,,
5249,0.5466201305389404,0,,
5299,0.5449510812759399,0,,
5349,0.540608286857605,0,,
5399,0.5538456439971924,0,,
5449,0.5230404734611511,0,,
5499,0.5678757429122925,0,,
5549,0.5232828259468079,0,,
5599,0.5719763040542603,0,,
5649,0.5333296060562134,0,,
5699,0.640685498714447,0,,
5749,0.5967016816139221,0,,
5799,0.6120525002479553,0,,
5849,0.607318639755249,0,,
5899,0.6079739928245544,0,,
5949,0.5441692471504211,0,,
5999,0.5098245143890381,0,,
6049,0.5044111013412476,0,,
6099,0.5268682241439819,0,,
6149,0.49347469210624695,0,,
6199,0.5943219661712646,0,,
6249,0.5265337228775024,0,,
6299,0.45948994159698486,0,,
6349,0.5933339595794678,0,,
6399,0.4731401205062866,0,,
6449,0.5146190524101257,0,,
6499,0.48917990922927856,0,,
6549,0.6600342988967896,0,,
6599,0.4725057780742645,0,,
6649,0.5626553297042847,0,,
6699,0.5484524965286255,0,,
6749,0.5304516553878784,0,,
6799,0.60740065574646,0,,
6849,0.5244472622871399,0,,
6899,0.48824480175971985,0,,
6949,0.5245097279548645,0,,
6963,,0,0.6033340096473694,0.6756068468093872
6999,0.532170832157135,1,,
7049,0.5338281989097595,1,,
7099,0.4798405170440674,1,,
7149,0.5693216323852539,1,,
7199,0.5581550598144531,1,,
7249,0.5538542866706848,1,,
7299,0.5718485116958618,1,,
7349,0.5932589173316956,1,,
7399,0.5515260696411133,1,,
7449,0.5462777614593506,1,,
7499,0.4588424861431122,1,,
7549,0.533818781375885,1,,
7599,0.573143720626831,1,,
7649,0.5273866653442383,1,,
7699,0.4747064709663391,1,,
7749,0.5489073991775513,1,,
7799,0.5205717086791992,1,,
7849,0.49317580461502075,1,,
7899,0.4799860715866089,1,,
7949,0.5195174217224121,1,,
7999,0.5607240796089172,1,,
8049,0.5478062033653259,1,,
8099,0.5233854651451111,1,,
8149,0.49783849716186523,1,,
8199,0.5043253898620605,1,,
8249,0.4903111457824707,1,,
8299,0.49245354533195496,1,,
8349,0.553418755531311,1,,
8399,0.550674557685852,1,,
8449,0.516547679901123,1,,
8499,0.5633116364479065,1,,
8549,0.5772411227226257,1,,
8599,0.44343337416648865,1,,
8649,0.6025217771530151,1,,
8699,0.5545488595962524,1,,
8749,0.4563841223716736,1,,
8799,0.5211488604545593,1,,
8849,0.5084935426712036,1,,
8899,0.5159606337547302,1,,
8949,0.5021238327026367,1,,
8999,0.5266781449317932,1,,
9049,0.5095034241676331,1,,
9099,0.4496420621871948,1,,
9149,0.4891735911369324,1,,
9199,0.4779244661331177,1,,
9249,0.5796726942062378,1,,
9299,0.5192586779594421,1,,
9349,0.48074445128440857,1,,
9399,0.48625892400741577,1,,
9449,0.5724796652793884,1,,
9499,0.453087717294693,1,,
9549,0.5564183592796326,1,,
9599,0.4830915629863739,1,,
9649,0.49695178866386414,1,,
9699,0.4776403605937958,1,,
9749,0.4947293698787689,1,,
9799,0.563866376876831,1,,
9849,0.5005245804786682,1,,
9899,0.4690626859664917,1,,
9949,0.5288987159729004,1,,
9999,0.6058087944984436,1,,
10049,0.45644664764404297,1,,
10099,0.5111006498336792,1,,
10149,0.582832932472229,1,,
10199,0.5511614084243774,1,,
10249,0.5323567986488342,1,,
10299,0.567084789276123,1,,
10349,0.5275957584381104,1,,
10399,0.5829731225967407,1,,
10449,0.5299535393714905,1,,
10499,0.4783399701118469,1,,
10549,0.5257654786109924,1,,
10599,0.4883073568344116,1,,
10649,0.5697214603424072,1,,
10699,0.4595251679420471,1,,
10749,0.46465590596199036,1,,
10799,0.5477344393730164,1,,
10849,0.5783533453941345,1,,
10899,0.5591633915901184,1,,
10949,0.5599362850189209,1,,
10999,0.4835219979286194,1,,
11049,0.5919385552406311,1,,
11099,0.46722155809402466,1,,
11149,0.5221996307373047,1,,
11199,0.5094596743583679,1,,
11249,0.5121878981590271,1,,
11299,0.51416015625,1,,
11349,0.4974896311759949,1,,
11399,0.5324423313140869,1,,
11449,0.6263105869293213,1,,
11499,0.5037487149238586,1,,
11549,0.4944302439689636,1,,
11599,0.5297651290893555,1,,
11649,0.46363192796707153,1,,
11699,0.5596299171447754,1,,
11749,0.5173222422599792,1,,
11799,0.541997492313385,1,,
11849,0.524168848991394,1,,
11899,0.5958254933357239,1,,
11949,0.6574254631996155,1,,
11999,0.437987744808197,1,,
12049,0.5261059403419495,1,,
12099,0.48619529604911804,1,,
12149,0.43997713923454285,1,,
12199,0.5638768672943115,1,,
12249,0.5173988938331604,1,,
12299,0.5136241316795349,1,,
12349,0.5686866044998169,1,,
12399,0.5067725777626038,1,,
12449,0.49165305495262146,1,,
12499,0.5533401966094971,1,,
12549,0.5042049884796143,1,,
12599,0.45390135049819946,1,,
12649,0.5672552585601807,1,,
12699,0.4839688241481781,1,,
12749,0.4786686301231384,1,,
12799,0.5068487524986267,1,,
12849,0.5307443141937256,1,,
12899,0.5243538618087769,1,,
12949,0.47627946734428406,1,,
12999,0.5864689946174622,1,,
13049,0.5247477293014526,1,,
13099,0.4645248055458069,1,,
13149,0.5636429190635681,1,,
13199,0.6540074944496155,1,,
13249,0.5965652465820312,1,,
13299,0.5394847989082336,1,,
13349,0.4961274266242981,1,,
13399,0.4389563202857971,1,,
13449,0.5343760848045349,1,,
13499,0.46107497811317444,1,,
13549,0.5187044739723206,1,,
13599,0.4773261845111847,1,,
13649,0.5372450947761536,1,,
13699,0.49469730257987976,1,,
13749,0.49988657236099243,1,,
13799,0.50398850440979,1,,
13849,0.5445172786712646,1,,
13899,0.5407402515411377,1,,
13927,,1,0.5948256850242615,0.6819609999656677
13949,0.4182744026184082,2,,
13999,0.5198153853416443,2,,
14049,0.5282542705535889,2,,
14099,0.48300936818122864,2,,
14149,0.5291792750358582,2,,
14199,0.5160071849822998,2,,
14249,0.5450756549835205,2,,
14299,0.5341379642486572,2,,
14349,0.5282814502716064,2,,
14399,0.48857778310775757,2,,
14449,0.4797629714012146,2,,
14499,0.476677268743515,2,,
14549,0.5000711679458618,2,,
14599,0.5618836879730225,2,,
14649,0.4986627995967865,2,,
14699,0.4965101480484009,2,,
14749,0.48697811365127563,2,,
14799,0.5428382754325867,2,,
14849,0.5611255168914795,2,,
14899,0.5357272028923035,2,,
14949,0.5093190670013428,2,,
14999,0.5360159873962402,2,,
15049,0.47123798727989197,2,,
15099,0.4833053946495056,2,,
15149,0.5695393085479736,2,,
15199,0.5079845190048218,2,,
15249,0.5285946726799011,2,,
15299,0.4940798282623291,2,,
15349,0.5279127955436707,2,,
15399,0.5181027054786682,2,,
15449,0.45554816722869873,2,,
15499,0.552430272102356,2,,
15549,0.552040159702301,2,,
15599,0.5092556476593018,2,,
15649,0.45252349972724915,2,,
15699,0.5031521916389465,2,,
15749,0.5330395102500916,2,,
15799,0.5170082449913025,2,,
15849,0.47247281670570374,2,,
15899,0.48046886920928955,2,,
15949,0.5609243512153625,2,,
15999,0.6080780625343323,2,,
16049,0.5491591691970825,2,,
16099,0.501821756362915,2,,
16149,0.5133410096168518,2,,
16199,0.5393972992897034,2,,
16249,0.5262457132339478,2,,
16299,0.45319056510925293,2,,
16349,0.5370502471923828,2,,
16399,0.5126208662986755,2,,
16449,0.5793251991271973,2,,
16499,0.5304402112960815,2,,
16549,0.4714355170726776,2,,
16599,0.5218408703804016,2,,
16649,0.48239755630493164,2,,
16699,0.5465181469917297,2,,
16749,0.6474174857139587,2,,
16799,0.49810585379600525,2,,
16849,0.5358246564865112,2,,
16899,0.5082083940505981,2,,
16949,0.5054118037223816,2,,
16999,0.518398642539978,2,,
17049,0.5095670223236084,2,,
17099,0.4860559105873108,2,,
17149,0.5366564393043518,2,,
17199,0.588494062423706,2,,
17249,0.5146870017051697,2,,
17299,0.49576491117477417,2,,
17349,0.5004920363426208,2,,
17399,0.5367234349250793,2,,
17449,0.5648893117904663,2,,
17499,0.46640485525131226,2,,
17549,0.481161892414093,2,,
17599,0.5897402763366699,2,,
17649,0.5543360710144043,2,,
17699,0.5636699199676514,2,,
17749,0.5211156606674194,2,,
17799,0.49820685386657715,2,,
17849,0.5260245203971863,2,,
17899,0.5059593915939331,2,,
17949,0.4812261462211609,2,,
17999,0.44825229048728943,2,,
18049,0.6221200823783875,2,,
18099,0.5407660603523254,2,,
18149,0.4807417690753937,2,,
18199,0.4735063910484314,2,,
18249,0.45889154076576233,2,,
18299,0.5438478589057922,2,,
18349,0.49475544691085815,2,,
18399,0.5038114190101624,2,,
18449,0.4916613698005676,2,,
18499,0.4690277576446533,2,,
18549,0.46219149231910706,2,,
18599,0.4973701238632202,2,,
18649,0.49839258193969727,2,,
18699,0.5322856903076172,2,,
18749,0.5515506267547607,2,,
18799,0.5214996933937073,2,,
18849,0.509725034236908,2,,
18899,0.5221211314201355,2,,
18949,0.5606541633605957,2,,
18999,0.5947768092155457,2,,
19049,0.49390125274658203,2,,
19099,0.4533504247665405,2,,
19149,0.5218693017959595,2,,
19199,0.6155902743339539,2,,
19249,0.5490351915359497,2,,
19299,0.5219929218292236,2,,
19349,0.5698866844177246,2,,
19399,0.5808535218238831,2,,
19449,0.5136318802833557,2,,
19499,0.40673983097076416,2,,
19549,0.59263014793396,2,,
19599,0.545345664024353,2,,
19649,0.5470346212387085,2,,
19699,0.5379226803779602,2,,
19749,0.5415966510772705,2,,
19799,0.4584970772266388,2,,
19849,0.5479259490966797,2,,
19899,0.6188088059425354,2,,
19949,0.4868733584880829,2,,
19999,0.5430608987808228,2,,
20049,0.4853619635105133,2,,
20099,0.4971301555633545,2,,
20149,0.6044649481773376,2,,
20199,0.5338592529296875,2,,
20249,0.5760003328323364,2,,
20299,0.474128782749176,2,,
20349,0.4668029844760895,2,,
20399,0.5646758079528809,2,,
20449,0.4875697195529938,2,,
20499,0.5978658199310303,2,,
20549,0.5096333622932434,2,,
20599,0.5134499073028564,2,,
20649,0.5027329325675964,2,,
20699,0.48446324467658997,2,,
20749,0.50533127784729,2,,
20799,0.5187156200408936,2,,
20849,0.5424044728279114,2,,
20891,,2,0.5914077758789062,0.6844662427902222
20899,0.5242547988891602,3,,
20949,0.5597904324531555,3,,
20999,0.48003706336021423,3,,
21049,0.4712064862251282,3,,
21099,0.5075868368148804,3,,
21149,0.5020009875297546,3,,
21199,0.5212352275848389,3,,
21249,0.5366817116737366,3,,
21299,0.4792455732822418,3,,
21349,0.4684830904006958,3,,
21399,0.5411912202835083,3,,
21449,0.4619094133377075,3,,
21499,0.45195820927619934,3,,
21549,0.5049979090690613,3,,
21599,0.5355990529060364,3,,
21649,0.4402712285518646,3,,
21699,0.5303007960319519,3,,
21749,0.653678297996521,3,,
21799,0.5813027620315552,3,,
21849,0.5022972822189331,3,,
21899,0.5137400031089783,3,,
21949,0.4854830205440521,3,,
21999,0.6132867336273193,3,,
22049,0.48547646403312683,3,,
22099,0.5697751045227051,3,,
22149,0.4830343425273895,3,,
22199,0.4303658604621887,3,,
22249,0.6139857769012451,3,,
22299,0.5353806018829346,3,,
22349,0.4924395680427551,3,,
22399,0.450757771730423,3,,
22449,0.535378634929657,3,,
22499,0.42438217997550964,3,,
22549,0.5576659440994263,3,,
22599,0.5020989179611206,3,,
22649,0.47526514530181885,3,,
22699,0.5841068625450134,3,,
22749,0.44472065567970276,3,,
22799,0.47724148631095886,3,,
22849,0.49499380588531494,3,,
22899,0.501152753829956,3,,
22949,0.48798471689224243,3,,
22999,0.4392250180244446,3,,
23049,0.5234150886535645,3,,
23099,0.5248872637748718,3,,
23149,0.45927178859710693,3,,
23199,0.5589597821235657,3,,
23249,0.465222030878067,3,,
23299,0.4442991614341736,3,,
23349,0.4803742468357086,3,,
23399,0.471515029668808,3,,
23449,0.5505839586257935,3,,
23499,0.5204984545707703,3,,
23549,0.5299374461174011,3,,
23599,0.48250579833984375,3,,
23649,0.5652258992195129,3,,
23699,0.5272270441055298,3,,
23749,0.5254818797111511,3,,
23799,0.47599416971206665,3,,
23849,0.4272077679634094,3,,
23899,0.5043506026268005,3,,
23949,0.45828938484191895,3,,
23999,0.4111243188381195,3,,
24049,0.5269268751144409,3,,
24099,0.4206971228122711,3,,
24149,0.47996771335601807,3,,
24199,0.528946578502655,3,,
24249,0.46279269456863403,3,,
24299,0.5856647491455078,3,,
24349,0.534020185470581,3,,
24399,0.5401828289031982,3,,
24449,0.4907084107398987,3,,
24499,0.5227723121643066,3,,
24549,0.4628588855266571,3,,
24599,0.5315707325935364,3,,
24649,0.48974284529685974,3,,
24699,0.47811776399612427,3,,
24749,0.5095778703689575,3,,
24799,0.5371699929237366,3,,
24849,0.5673547983169556,3,,
24899,0.5163278579711914,3,,
24949,0.5428317189216614,3,,
24999,0.5150644779205322,3,,
25049,0.6093518137931824,3,,
25099,0.4954942762851715,3,,
25149,0.547005832195282,3,,
25199,0.5237908959388733,3,,
25249,0.4396418631076813,3,,
25299,0.49630728363990784,3,,
25349,0.47504130005836487,3,,
25399,0.49770796298980713,3,,
25449,0.5111715197563171,3,,
25499,0.4906790852546692,3,,
25549,0.539004385471344,3,,
25599,0.4850185215473175,3,,
25649,0.5241723656654358,3,,
25699,0.5139872431755066,3,,
25749,0.5124425292015076,3,,
25799,0.48633113503456116,3,,
25849,0.5704756379127502,3,,
25899,0.5377787947654724,3,,
25949,0.5201724171638489,3,,
25999,0.6165420413017273,3,,
26049,0.46766817569732666,3,,
26099,0.5015606880187988,3,,
26149,0.5461965203285217,3,,
26199,0.4665285050868988,3,,
26249,0.5438551902770996,3,,
26299,0.602597713470459,3,,
26349,0.4514635503292084,3,,
26399,0.5170348882675171,3,,
26449,0.4876857101917267,3,,
26499,0.48855358362197876,3,,
26549,0.5406707525253296,3,,
26599,0.48971647024154663,3,,
26649,0.5422560572624207,3,,
26699,0.4396069645881653,3,,
26749,0.5719679594039917,3,,
26799,0.533515214920044,3,,
26849,0.4727593958377838,3,,
26899,0.4216240346431732,3,,
26949,0.47178903222084045,3,,
26999,0.5322792530059814,3,,
27049,0.45809072256088257,3,,
27099,0.5192492008209229,3,,
27149,0.5290486812591553,3,,
27199,0.5418919324874878,3,,
27249,0.46055182814598083,3,,
27299,0.5860639214515686,3,,
27349,0.48584508895874023,3,,
27399,0.5547869205474854,3,,
27449,0.4890327453613281,3,,
27499,0.5705482363700867,3,,
27549,0.49779972434043884,3,,
27599,0.5172497630119324,3,,
27649,0.535006582736969,3,,
27699,0.520622968673706,3,,
27749,0.47978493571281433,3,,
27799,0.4860042929649353,3,,
27849,0.49135446548461914,3,,
27855,,3,0.5899404883384705,0.6871938109397888
27899,0.5216820240020752,4,,
27949,0.47972917556762695,4,,
27999,0.47967636585235596,4,,
28049,0.4331791400909424,4,,
28099,0.4694765508174896,4,,
28149,0.5417343378067017,4,,
28199,0.4972105920314789,4,,
28249,0.5290794372558594,4,,
28299,0.5468606352806091,4,,
28349,0.48073384165763855,4,,
28399,0.5209822058677673,4,,
28449,0.4277973473072052,4,,
28499,0.45806002616882324,4,,
28549,0.5293519496917725,4,,
28599,0.4691334664821625,4,,
28649,0.5365920662879944,4,,
28699,0.4841810464859009,4,,
28749,0.6202128529548645,4,,
28799,0.553013265132904,4,,
28849,0.4495072066783905,4,,
28899,0.5134702324867249,4,,
28949,0.562020480632782,4,,
28999,0.4747167229652405,4,,
29049,0.4952821135520935,4,,
29099,0.5095947980880737,4,,
29149,0.49683699011802673,4,,
29199,0.5427528023719788,4,,
29249,0.5071352124214172,4,,
29299,0.5320410132408142,4,,
29349,0.4287281632423401,4,,
29399,0.5306188464164734,4,,
29449,0.5101560354232788,4,,
29499,0.5079686641693115,4,,
29549,0.5555413365364075,4,,
29599,0.5138437747955322,4,,
29649,0.5241325497627258,4,,
29699,0.5439355969429016,4,,
29749,0.498939573764801,4,,
29799,0.5035297870635986,4,,
29849,0.5367759466171265,4,,
29899,0.5059685111045837,4,,
29949,0.5110958814620972,4,,
29999,0.5372875332832336,4,,
30049,0.5016225576400757,4,,
30099,0.48947635293006897,4,,
30149,0.5296958684921265,4,,
30199,0.5792301297187805,4,,
30249,0.4866487383842468,4,,
30299,0.4873235821723938,4,,
30349,0.5010539889335632,4,,
30399,0.461778461933136,4,,
30449,0.5371050834655762,4,,
30499,0.5336149334907532,4,,
30549,0.4636306166648865,4,,
30599,0.45101138949394226,4,,
30649,0.44994741678237915,4,,
30699,0.5660609006881714,4,,
30749,0.6647610068321228,4,,
30799,0.5546627640724182,4,,
30849,0.49730250239372253,4,,
30899,0.526563823223114,4,,
30949,0.4880775213241577,4,,
30999,0.43829700350761414,4,,
31049,0.4826285243034363,4,,
31099,0.5225493907928467,4,,
31149,0.5272083282470703,4,,
31199,0.46776053309440613,4,,
31249,0.512117862701416,4,,
31299,0.533091127872467,4,,
31349,0.5625104904174805,4,,
31399,0.5536134839057922,4,,
31449,0.5848640203475952,4,,
31499,0.48694151639938354,4,,
31549,0.4765808582305908,4,,
31599,0.5470125675201416,4,,
31649,0.5442513823509216,4,,
31699,0.5449361205101013,4,,
31749,0.4876399338245392,4,,
31799,0.5805418491363525,4,,
31849,0.48446518182754517,4,,
31899,0.5935632586479187,4,,
31949,0.5287861227989197,4,,
31999,0.5839975476264954,4,,
32049,0.5191934704780579,4,,
32099,0.55197674036026,4,,
32149,0.4774688184261322,4,,
32199,0.44932660460472107,4,,
32249,0.4954928457736969,4,,
32299,0.5427452325820923,4,,
32349,0.5405269265174866,4,,
32399,0.5316164493560791,4,,
32449,0.456120103597641,4,,
32499,0.4884459376335144,4,,
32549,0.4845835864543915,4,,
32599,0.4879986345767975,4,,
32649,0.5581384301185608,4,,
32699,0.43726879358291626,4,,
32749,0.6012951731681824,4,,
32799,0.47197505831718445,4,,
32849,0.4876796007156372,4,,
32899,0.563570499420166,4,,
32949,0.5884708166122437,4,,
32999,0.5118275880813599,4,,
33049,0.5455700755119324,4,,
33099,0.47922515869140625,4,,
33149,0.5516417622566223,4,,
33199,0.4873813986778259,4,,
33249,0.49044057726860046,4,,
33299,0.5445622205734253,4,,
33349,0.5257079005241394,4,,
33399,0.44732314348220825,4,,
33449,0.556819498538971,4,,
33499,0.46303457021713257,4,,
33549,0.5664253830909729,4,,
33599,0.47065645456314087,4,,
33649,0.531262993812561,4,,
33699,0.5453226566314697,4,,
33749,0.4412158727645874,4,,
33799,0.5611125230789185,4,,
33849,0.5126234889030457,4,,
33899,0.49228182435035706,4,,
33949,0.5349986553192139,4,,
33999,0.47090944647789,4,,
34049,0.5638356804847717,4,,
34099,0.5351533889770508,4,,
34149,0.505325973033905,4,,
34199,0.6143180727958679,4,,
34249,0.41340112686157227,4,,
34299,0.5433066487312317,4,,
34349,0.48873502016067505,4,,
34399,0.4490968585014343,4,,
34449,0.5070499777793884,4,,
34499,0.5891047120094299,4,,
34549,0.5295508503913879,4,,
34599,0.47009003162384033,4,,
34649,0.4607537090778351,4,,
34699,0.5217596292495728,4,,
34749,0.5085457563400269,4,,
34799,0.5087426900863647,4,,
34819,,4,0.5896455645561218,0.6873756051063538
34849,0.401353657245636,5,,
34899,0.4188399612903595,5,,
34949,0.4626408815383911,5,,
34999,0.49356791377067566,5,,
35049,0.45521992444992065,5,,
35099,0.47853559255599976,5,,
35149,0.438032865524292,5,,
35199,0.4389716386795044,5,,
35249,0.5157596468925476,5,,
35299,0.45229023694992065,5,,
35349,0.46650588512420654,5,,
35399,0.5252104997634888,5,,
35449,0.49605029821395874,5,,
35499,0.4287360906600952,5,,
35549,0.5468778014183044,5,,
35599,0.49340417981147766,5,,
35649,0.4760292172431946,5,,
35699,0.581219494342804,5,,
35749,0.4232957363128662,5,,
35799,0.5187428593635559,5,,
35849,0.5209048986434937,5,,
35899,0.4262131452560425,5,,
35949,0.4884757399559021,5,,
35999,0.43861955404281616,5,,
36049,0.6110721230506897,5,,
36099,0.5191237926483154,5,,
36149,0.49217620491981506,5,,
36199,0.43414175510406494,5,,
36249,0.5392112731933594,5,,
36299,0.45294785499572754,5,,
36349,0.5293242931365967,5,,
36399,0.49121755361557007,5,,
36449,0.4304738938808441,5,,
36499,0.5613810420036316,5,,
36549,0.43990081548690796,5,,
36599,0.49376651644706726,5,,
36649,0.5380014777183533,5,,
36699,0.4861077666282654,5,,
36749,0.5303850769996643,5,,
36799,0.4368303120136261,5,,
36849,0.519250214099884,5,,
36899,0.5142021179199219,5,,
36949,0.4228092432022095,5,,
36999,0.4467523694038391,5,,
37049,0.47624173760414124,5,,
37099,0.5092568397521973,5,,
37149,0.5044875144958496,5,,
37199,0.5623995661735535,5,,
37249,0.46387147903442383,5,,
37299,0.49695295095443726,5,,
37349,0.4365585446357727,5,,
37399,0.5052835941314697,5,,
37449,0.4527199864387512,5,,
37499,0.552561342716217,5,,
37549,0.49808067083358765,5,,
37599,0.4668717384338379,5,,
37649,0.5260289907455444,5,,
37699,0.5353591442108154,5,,
37749,0.5148484706878662,5,,
37799,0.4834526777267456,5,,
37849,0.5251567959785461,5,,
37899,0.4727509021759033,5,,
37949,0.5087121725082397,5,,
37999,0.47188347578048706,5,,
38049,0.5090535283088684,5,,
38099,0.5627790689468384,5,,
38149,0.4873843193054199,5,,
38199,0.44060206413269043,5,,
38249,0.4957413971424103,5,,
38299,0.4699753224849701,5,,
38349,0.5638684630393982,5,,
38399,0.5013718008995056,5,,
38449,0.4984577000141144,5,,
38499,0.5459780693054199,5,,
38549,0.5486555695533752,5,,
38599,0.44253435730934143,5,,
38649,0.5796388387680054,5,,
38699,0.5645641088485718,5,,
38749,0.5154478549957275,5,,
38799,0.5751861333847046,5,,
38849,0.5153210163116455,5,,
38899,0.473447322845459,5,,
38949,0.5571060180664062,5,,
38999,0.5454978942871094,5,,
39049,0.5810381770133972,5,,
39099,0.4977107644081116,5,,
39149,0.48419368267059326,5,,
39199,0.5123030543327332,5,,
39249,0.5248982310295105,5,,
39299,0.49415770173072815,5,,
39349,0.5258102416992188,5,,
39399,0.5217704176902771,5,,
39449,0.5330939888954163,5,,
39499,0.4906514585018158,5,,
39549,0.48316511511802673,5,,
39599,0.5053845643997192,5,,
39649,0.6976678967475891,5,,
39699,0.48491963744163513,5,,
39749,0.46427416801452637,5,,
39799,0.520122230052948,5,,
39849,0.5421257615089417,5,,
39899,0.4173363447189331,5,,
39949,0.5336528420448303,5,,
39999,0.49025267362594604,5,,
40049,0.47126972675323486,5,,
40099,0.5256304740905762,5,,
40149,0.47647732496261597,5,,
40199,0.5478004813194275,5,,
40249,0.5429176092147827,5,,
40299,0.49228283762931824,5,,
40349,0.510033369064331,5,,
40399,0.5852324366569519,5,,
40449,0.4471934735774994,5,,
40499,0.5294179916381836,5,,
40549,0.5249893665313721,5,,
40599,0.4532822072505951,5,,
40649,0.4601910412311554,5,,
40699,0.5047597289085388,5,,
40749,0.5899507403373718,5,,
40799,0.6177358031272888,5,,
40849,0.4750635027885437,5,,
40899,0.48667648434638977,5,,
40949,0.47755658626556396,5,,
40999,0.5298455357551575,5,,
41049,0.4664117395877838,5,,
41099,0.5121363997459412,5,,
41149,0.5008339285850525,5,,
41199,0.48678112030029297,5,,
41249,0.5402956008911133,5,,
41299,0.46187305450439453,5,,
41349,0.4996415674686432,5,,
41399,0.4483354687690735,5,,
41449,0.4979301691055298,5,,
41499,0.43616920709609985,5,,
41549,0.5355342626571655,5,,
41599,0.5346642136573792,5,,
41649,0.47852322459220886,5,,
41699,0.5005382895469666,5,,
41749,0.4957992136478424,5,,
41783,,5,0.5865627527236938,0.6906991600990295
41799,0.5120814442634583,6,,
41849,0.43663620948791504,6,,
41899,0.4847882390022278,6,,
41949,0.47202929854393005,6,,
41999,0.452454537153244,6,,
42049,0.5693661570549011,6,,
42099,0.43742477893829346,6,,
42149,0.6228776574134827,6,,
42199,0.4694642126560211,6,,
42249,0.5117942094802856,6,,
42299,0.44754740595817566,6,,
42349,0.4859546422958374,6,,
42399,0.48413148522377014,6,,
42449,0.497300386428833,6,,
42499,0.5175085067749023,6,,
42549,0.5093514323234558,6,,
42599,0.48121505975723267,6,,
42649,0.539365828037262,6,,
42699,0.399972140789032,6,,
42749,0.5709704160690308,6,,
42799,0.5142480731010437,6,,
42849,0.5289573073387146,6,,
42899,0.45054903626441956,6,,
42949,0.4957939088344574,6,,
42999,0.496839314699173,6,,
43049,0.48708370327949524,6,,
43099,0.4576999843120575,6,,
43149,0.4478859007358551,6,,
43199,0.4847887456417084,6,,
43249,0.49278774857521057,6,,
43299,0.5454676151275635,6,,
43349,0.4895600974559784,6,,
43399,0.5619915723800659,6,,
43449,0.5459202527999878,6,,
